imdbId,Imdb Link,Title,IMDB Score,Genre,Poster
0283509,http://www.imdb.com/title/tt283509,No Man's Land (2001),8.0,Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTE5MTYwMjUzN15BMl5BanBnXkFtZTYwOTA1Mjg3._V1_UY268_CR2,0,182,268_AL_.jpg"
0037515,http://www.imdb.com/title/tt37515,And Then There Were None (1945),7.6,Crime|Drama|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTdkMDg5N2QtOGUzOS00OGY2LTkxMDMtYmU0ZDI5MDMwY2RmXkEyXkFqcGdeQXVyNDA5Mjg5MjA@._V1_UY268_CR6,0,182,268_AL_.jpg"
0020697,http://www.imdb.com/title/tt20697,The Blue Angel (1930),7.8,Drama|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDkyMjgzMDU2Ml5BMl5BanBnXkFtZTgwMzg0MTE1MjE@._V1_UY268_CR1,0,182,268_AL_.jpg"
0087747,http://www.imdb.com/title/tt87747,Moscow on the Hudson (1984),6.5,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjU4NTQ1NTQ4OF5BMl5BanBnXkFtZTcwMjAwNDkxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
0211915,http://www.imdb.com/title/tt211915,Amí©lie (2001),8.4,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA3MjVkMWMtYTQ4ZC00ODczLWFjYmQtMDFkZDQ2Y2M0NDVmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
0277371,http://www.imdb.com/title/tt277371,Not Another Teen Movie (2001),5.7,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BODYyNTQyNzAzNF5BMl5BanBnXkFtZTgwNTA4ODYxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
0259711,http://www.imdb.com/title/tt259711,Vanilla Sky (2001),6.9,Fantasy|Mystery|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzFlMTJjYzUtMWFjYy00NjkyLTg1Y2EtYmZkMjdlOGQ1ZGYwL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
0280778,http://www.imdb.com/title/tt280778,Iris (2001),7.1,Biography|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTM1MDQwNmEtZDgzMS00YTdmLWI0MjEtOTJlMDE4ZmU2ZGEyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
0283431,http://www.imdb.com/title/tt283431,Safar e Ghandehar (2001),6.8,Biography|Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3NDM2NTE0MV5BMl5BanBnXkFtZTYwNzc0NDk5._V1_UY268_CR1,0,182,268_AL_.jpg"
0259393,http://www.imdb.com/title/tt259393,Lantana (2001),7.4,Drama|Mystery|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2MjE5ODU1NF5BMl5BanBnXkFtZTYwMTk3NDk5._V1_UX182_CR0,0,182,268_AL_.jpg"
0265666,http://www.imdb.com/title/tt265666,The Royal Tenenbaums (2001),7.6,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzc3ODYwNDUtNmJmMC00OWJjLWIzYzctNTJjMzY0Mzc4ZDI5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
0101452,http://www.imdb.com/title/tt101452,Bill & Ted's Bogus Journey (1991),6.2,Adventure|Comedy|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwNjQyODA2Ml5BMl5BanBnXkFtZTcwNDM4MzcyNA@@._V1._CR14,27,635,974_UX182_CR0,0,182,268_AL_.jpg"
0090852,http://www.imdb.com/title/tt90852,Clockwise (1986),6.6,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxMzcyNDgzM15BMl5BanBnXkFtZTcwNTU0MzYxMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg"
0088103,http://www.imdb.com/title/tt88103,Sheena (1984),4.8,Adventure|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzNzUyMjU2NF5BMl5BanBnXkFtZTYwMzI2NTg4._V1_UY268_CR1,0,182,268_AL_.jpg"
0086346,http://www.imdb.com/title/tt86346,Spacehunter: Adventures in the Forbidden Zone (1983),5.3,Action|Adventure|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BODI5NjU0ODc4MV5BMl5BanBnXkFtZTYwNTgzMzE5._V1_UY268_CR2,0,182,268_AL_.jpg"
0094318,http://www.imdb.com/title/tt94318,White Water Summer (1987),6.2,Adventure|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5MzU0OTQyOF5BMl5BanBnXkFtZTcwODkwODgxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
0278488,http://www.imdb.com/title/tt278488,How High (2001),6.3,Comedy|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BZWZlNWE3MjctMDJmYS00ZTAyLWFkYmEtMzllNjU0ZDY5ODA2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
0268397,http://www.imdb.com/title/tt268397,Jimmy Neutron: Boy Genius (2001),6.0,Animation|Action|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5NzMyNjk2MV5BMl5BanBnXkFtZTYwMDg0NjM5._V1._CR16,45,299,429_UY268_CR2,0,182,268_AL_.jpg"
0279889,http://www.imdb.com/title/tt279889,Joe Somebody (2001),5.5,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0NjExNzg2MF5BMl5BanBnXkFtZTYwNjQxMzU3._V1_UX182_CR0,0,182,268_AL_.jpg"
0035423,http://www.imdb.com/title/tt35423,Kate & Leopold (2001),6.4,Comedy|Fantasy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BODU1MzU0OTUwOF5BMl5BanBnXkFtZTYwNjA5NTA5._V1_UY268_CR3,0,182,268_AL_.jpg"
0120737,http://www.imdb.com/title/tt120737,The Lord of the Rings: The Fellowship of the Ring (2001),8.8,Adventure|Drama|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmFmZDdkODMtNzUyMy00NzhhLWFjZmEtMGMzYjNhMDA1NTBkXkEyXkFqcGdeQXVyNDUyOTg3Njg@._V1_UY268_CR0,0,182,268_AL_.jpg"
0268995,http://www.imdb.com/title/tt268995,The Majestic (2001),6.9,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTI2NjkzMTkxM15BMl5BanBnXkFtZTYwMzM2MjA5._V1_UX182_CR0,0,182,268_AL_.jpg"
0268978,http://www.imdb.com/title/tt268978,A Beautiful Mind (2001),8.2,Biography|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzcwYWFkYzktZjAzNC00OGY1LWI4YTgtNzc5MzVjMDVmNjY0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
0051525,http://www.imdb.com/title/tt51525,The Defiant Ones (1958),7.7,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3OTI4NTQyNV5BMl5BanBnXkFtZTcwMDk3MTMzNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
0063415,http://www.imdb.com/title/tt63415,The Party (1968),7.6,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjgxNTQ4NzMtOTdmOS00OTg0LTg1YTktMWZiNzUyY2QyZGZjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
0058672,http://www.imdb.com/title/tt58672,Topkapi (1964),7.1,Adventure|Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2MTcyNDQ4Nl5BMl5BanBnXkFtZTcwMzQxNDY3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
0051201,http://www.imdb.com/title/tt51201,Witness for the Prosecution (1957),8.4,Crime|Drama|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0MjgyNTUyNF5BMl5BanBnXkFtZTcwNDQzMDg0Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
0248667,http://www.imdb.com/title/tt248667,Ali (2001),6.8,Biography|Drama|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzMTM0NTQ4Nl5BMl5BanBnXkFtZTYwNDc2MTY5._V1_UY268_CR2,0,182,268_AL_.jpg"
0265086,http://www.imdb.com/title/tt265086,Black Hawk Down (2001),7.7,Drama|History|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWMwMzQxZjQtODM1YS00YmFiLTk1YjQtNzNiYWY1MDE4NTdiXkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_UX182_CR0,0,182,268_AL_.jpg"
0245046,http://www.imdb.com/title/tt245046,Charlotte Gray (2001),6.4,Drama|Romance|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTc2MzQxOTU4OF5BMl5BanBnXkFtZTcwMjM0NjgyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
0086619,http://www.imdb.com/title/tt86619,Yentl (1983),6.6,Drama|Musical|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0MzQ3NTU2MV5BMl5BanBnXkFtZTcwNjYxMzk3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
0280707,http://www.imdb.com/title/tt280707,Gosford Park (2001),7.3,Comedy|Drama|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwNDA3NDY2M15BMl5BanBnXkFtZTYwMDE4NTQ5._V1_UX182_CR0,0,182,268_AL_.jpg"
0277027,http://www.imdb.com/title/tt277027,I Am Sam (2001),7.6,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzEyNzc0NjctZjJiZC00MWI1LWJlOTMtYWZkZDAzNzQ0ZDNkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
0285742,http://www.imdb.com/title/tt285742,Monster's Ball (2001),7.1,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTkyMzk3NTYtY2FiYy00MWIwLWIyYzctODIzNzVlOGQxZmYwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
0120824,http://www.imdb.com/title/tt120824,The Shipping News (2001),6.8,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWEwMmNiNjctNDY5ZC00NDIyLWFiZDctNDdlZGU5NjA0MzA2L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
0074937,http://www.imdb.com/title/tt74937,Murder by Death (1976),7.4,Comedy|Mystery|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BZWJiZjUxNTQtNTI3My00ZjQyLWFjZTEtODJjYzU0ZGYwYzNkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
0105789,http://www.imdb.com/title/tt105789,The Waterdance (1992),6.9,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5MDgxMzM5M15BMl5BanBnXkFtZTcwOTgyMTAyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
0273923,http://www.imdb.com/title/tt273923,Orange County (2002),6.2,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BZGIzYjJmNzQtNDc5YS00ZWJhLWI3NzItODgzNWRlNmQ0NmRlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
0237534,http://www.imdb.com/title/tt237534,Brotherhood of the Wolf (2001),7.1,Action|Adventure|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTkxMjg5MDYtZDkyMS00NjFlLTk5YTItMWUyOTNkOTg4YmRhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
0099044,http://www.imdb.com/title/tt99044,Another 48 Hrs. (1990),5.8,Action|Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTAzOTE4MzgwNV5BMl5BanBnXkFtZTgwNDgwNTg4NjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
0269746,http://www.imdb.com/title/tt269746,Ni na bian ji dian (2001),7.3,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTMzNDIzNjYyOF5BMl5BanBnXkFtZTcwODE4OTQyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
0100530,http://www.imdb.com/title/tt100530,The Russia House (1990),6.1,Drama|Romance|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM4NDAxMjQ5M15BMl5BanBnXkFtZTcwMzI0NzI5NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
0103129,http://www.imdb.com/title/tt103129,Truly Madly Deeply (1990),7.3,Comedy|Drama|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3MDI1NTQ4M15BMl5BanBnXkFtZTYwNjIxOTg4._V1_UY268_CR4,0,182,268_AL_.jpg"
0082288,http://www.imdb.com/title/tt82288,Dragonslayer (1981),6.7,Action|Adventure|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmNhNjUxN2EtMTRkNi00YzAzLTg5ODgtZjc2ZTUyNDBjODljXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
0087078,http://www.imdb.com/title/tt87078,Conan the Destroyer (1984),5.8,Action|Adventure|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDExOWE2N2YtN2QyMi00ZWI2LWE4MDAtZWJiNjg4MTI3NzI0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
0085542,http://www.imdb.com/title/tt85542,Fire and Ice (1983),6.6,Animation|Fantasy|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2ODQzOTc4Nl5BMl5BanBnXkFtZTcwNzQ5OTM5Mg@@._V1_UY268_CR7,0,182,268_AL_.jpg"
0160399,http://www.imdb.com/title/tt160399,Impostor (2001),6.2,Drama|Mystery|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2NDk5MDgxOF5BMl5BanBnXkFtZTcwMDA2MzMyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
0240468,http://www.imdb.com/title/tt240468,Kung Pow: Enter the Fist (2002),6.2,Action|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGQxZDEwZDctMjNkMi00YmIxLTgyN2MtYmJhYjEzZGY0NjljXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
0281373,http://www.imdb.com/title/tt281373,Snow Dogs (2002),5.1,Adventure|Comedy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0NzU5MTk1Ml5BMl5BanBnXkFtZTYwOTc4OTc2._V1_UY268_CR15,0,182,268_AL_.jpg"
0083511,http://www.imdb.com/title/tt83511,48 Hrs. (1982),6.9,Action|Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWFkZjNkNmEtMTE5OC00MzA4LThkNWUtOWJlNjUxZGFiYzhmXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX182_CR0,0,182,268_AL_.jpg"
0243862,http://www.imdb.com/title/tt243862,Italiensk for begyndere (2000),7.1,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxNjI0MjA4Ml5BMl5BanBnXkFtZTcwMzI4MTMyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
0109288,http://www.imdb.com/title/tt109288,Blankman (1994),4.8,Comedy|Action|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyNDc4OTA5OF5BMl5BanBnXkFtZTcwOTI1NzMyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
0085271,http://www.imdb.com/title/tt85271,Brainstorm (1983),6.5,Sci-Fi|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzVlNDIwZjItZDM1NS00NmY5LTk1OGItZTBhYTdkNzM0ZDlhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY268_CR3,0,182,268_AL_.jpg"
0106770,http://www.imdb.com/title/tt106770,Dragon: The Bruce Lee Story (1993),7.0,Action|Biography|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5MTEzNjQ0N15BMl5BanBnXkFtZTYwNDI1MTA5._V1_UY268_CR3,0,182,268_AL_.jpg"
0145046,http://www.imdb.com/title/tt145046,Little Dieter Needs to Fly (1997),8.1,Documentary|Biography|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzMzE4NzQyNl5BMl5BanBnXkFtZTcwNjcwODQ0MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
0066026,http://www.imdb.com/title/tt66026,MASH (1970),7.6,Comedy|Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4NjE4MzI0N15BMl5BanBnXkFtZTgwMzIwMTM0MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
0060955,http://www.imdb.com/title/tt60955,Seconds (1966),7.7,Sci-Fi|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMzODA1Njg3M15BMl5BanBnXkFtZTcwMDAwOTM1Mw@@._V1_UY268_CR1,0,182,268_AL_.jpg"
0055257,http://www.imdb.com/title/tt55257,One-Eyed Jacks (1961),7.2,Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWZhOWYwN2MtM2ExNy00YmNmLThiZmUtYTkxYzFjODdmNTA0XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
0245844,http://www.imdb.com/title/tt245844,The Count of Monte Cristo (2002),7.7,Action|Adventure|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDM0ZWRjZDgtZWI0MS00ZTIzLTg4MWYtZjU5MDEyMDU0ODBjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
0265349,http://www.imdb.com/title/tt265349,The Mothman Prophecies (2002),6.5,Drama|Horror|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjVmNDNjYWYtNzk0Mi00ZTU4LTljNDYtNDczZDE4NGMzZmQwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
0281358,http://www.imdb.com/title/tt281358,A Walk to Remember (2002),7.4,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzU3NTYxM2MtNjViMS00YmNlLWEwM2MtYWI2MzgzNTkxODFjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
0276501,http://www.imdb.com/title/tt276501,Shiqi sui de dan che (2001),7.3,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3MzQ4NzgxNV5BMl5BanBnXkFtZTcwMTgzMDAyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
0270933,http://www.imdb.com/title/tt270933,Escaflowne: The Movie (2000),6.8,Adventure|Animation|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzA3ODgxNTcwOV5BMl5BanBnXkFtZTYwNjA4NzI5._V1_UY268_CR3,0,182,268_AL_.jpg"
0220627,http://www.imdb.com/title/tt220627,Maelstrom (2000),7.2,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyODcyODIzM15BMl5BanBnXkFtZTcwMDE4MDYxMQ@@._V1_UY268_CR13,0,182,268_AL_.jpg"
0293416,http://www.imdb.com/title/tt293416,Metropolis (2001),7.3,Animation|Adventure|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2E2ZTliMGQtY2U1NS00YjA0LTg3MTAtNTE1N2YyODRjMDllL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
0208990,http://www.imdb.com/title/tt208990,La stanza del figlio (2001),7.4,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTAwMzIzODg0MjJeQTJeQWpwZ15BbWU2MDU5ODU3OQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
0250081,http://www.imdb.com/title/tt250081,Storytelling (2001),6.9,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjYzNGIyNzUtNzAxZi00NzFhLTg3MDktMzljOGVmMDllNDg0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
0219405,http://www.imdb.com/title/tt219405,Waydowntown (2000),6.9,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzOTExNTk0Ml5BMl5BanBnXkFtZTcwNjg0NjgyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
0106223,http://www.imdb.com/title/tt106223,The Adventures of Huck Finn (1993),6.2,Adventure|Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4MjE1NDYxOV5BMl5BanBnXkFtZTcwNTA1MzQyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
0097116,http://www.imdb.com/title/tt97116,Cousins (1989),6.2,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTc2NzZhOTgtMTBhOC00YzBlLWJlOGQtNmVjY2I5ZjI0Zjc5XkEyXkFqcGdeQXVyMjA4NjIxMjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
0240900,http://www.imdb.com/title/tt240900,Slackers (2002),5.3,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3OTYzNDA1NV5BMl5BanBnXkFtZTcwNTEyODEyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
0188453,http://www.imdb.com/title/tt188453,Birthday Girl (2001),6.1,Comedy|Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmZhZTcxYTQtNzkxNy00MzlmLTg5NTMtNDU4NDVmNDIwMTBlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
0295552,http://www.imdb.com/title/tt295552,Rare Birds (2001),6.5,Comedy|Drama|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzNjIzNDM0OV5BMl5BanBnXkFtZTcwNzU3NDEzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
0072353,http://www.imdb.com/title/tt72353,Going Places (1974),7.4,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzOTc1MzQ5NF5BMl5BanBnXkFtZTcwNTI1NzkxMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
0265298,http://www.imdb.com/title/tt265298,Big Fat Liar (2002),5.4,Adventure|Comedy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmEyNGFmODYtZjhjNC00NGViLTllMjQtYWYyZmQ1OGEzMzRlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
0233469,http://www.imdb.com/title/tt233469,Collateral Damage (2002),5.5,Action|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTIxYTA1YWUtODFiOS00NjY5LWIyOWQtYTFlYzMyNWI4MWM5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
0246894,http://www.imdb.com/title/tt246894,Rollerball (2002),3.0,Action|Sci-Fi|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3OTk4NDE1OV5BMl5BanBnXkFtZTcwODAyOTY2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
0265713,http://www.imdb.com/title/tt265713,"Scotland, Pa. (2001)",6.8,Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0NDk3NjkyM15BMl5BanBnXkFtZTcwMTQwODEzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
0109190,http://www.imdb.com/title/tt109190,Baby's Day Out (1994),6.0,Adventure|Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzI3NmQ1ZDUtZWQ1My00NzlkLWE5OGQtZjZkYWJmYzYwY2QxXkEyXkFqcGdeQXVyNDQ2MTMzODA@._V1_UX182_CR0,0,182,268_AL_.jpg"
0028988,http://www.imdb.com/title/tt28988,Heidi (1937),7.3,Family|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4NTYxMDQwMl5BMl5BanBnXkFtZTcwMTI5NDQ0MQ@@._V1_UY268_CR14,0,182,268_AL_.jpg"
0107985,http://www.imdb.com/title/tt107985,Rookie of the Year (1993),5.9,Comedy|Family|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BZGJhODAwNDQtNGY0My00ZDA4LTgwOTMtMTA5NzdhZTQ0YmIwXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX182_CR0,0,182,268_AL_.jpg"
0108037,http://www.imdb.com/title/tt108037,The Sandlot (1993),7.8,Comedy|Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BODllYjM1ODItYjBmOC00MzkwLWJmM2YtMjMyZDU3MGJhNjc4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
0069995,http://www.imdb.com/title/tt69995,Don't Look Now (1973),7.3,Drama|Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmUzNmQwZTYtZDgyMy00MzFiLWFhZmEtYWNlOTQ4NWVlNGRjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
0275022,http://www.imdb.com/title/tt275022,Crossroads (2002),3.4,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTI0NGM2MjktNjgxMi00Zjk3LTkyYWEtYTMzOGI2YTAxMmRmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
0251114,http://www.imdb.com/title/tt251114,Hart's War (2002),6.3,Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzMDg5ODQ1OF5BMl5BanBnXkFtZTYwMjc2Nzc5._V1_UX182_CR0,0,182,268_AL_.jpg"
0251160,http://www.imdb.com/title/tt251160,John Q (2002),7.1,Crime|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxNTQ1MzAyOF5BMl5BanBnXkFtZTYwNDg0ODk4._V1_UX182_CR0,0,182,268_AL_.jpg"
0280030,http://www.imdb.com/title/tt280030,Return to Never Land (2002),5.8,Animation|Adventure|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWMwMWQ5NWQtYTA1YS00OTQ5LWExZmItNGI5MzIyMWRhNDA5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
0247745,http://www.imdb.com/title/tt247745,Super Troopers (2001),7.1,Comedy|Crime|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzAyOTZjZDItZjNiYy00YTA3LWEyYWMtZTA0NmUzYjZhNjg0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
